Date,Open,High,Low,Close
19-12-08,5091.149902,5226.850098,5069.549805,5144.149902
22-12-08,5119.25,5213.299805,5010.25,5036.5
23-12-08,4986.549805,5019,4817.5,4858.350098
24-12-08,4824.950195,4962.100098,4793.700195,4930.25
26-12-08,4964.350098,5041,4770.200195,4789.450195
29-12-08,4774.700195,4969.100098,4684.799805,4953.950195
30-12-08,4988.399902,5112.950195,4928.450195,5062.200195
31-12-08,5094.350098,5119.350098,4981.25,5001.549805
02-01-09,5154.200195,5258.649902,5103.600098,5195.100098
05-01-09,5273.450195,5371.100098,5273.450195,5359.399902
06-01-09,5333.5,5448.799805,5276.399902,5395.299805
07-01-09,5416.350098,5440.549805,4954,4984.549805
09-01-09,4891.799805,5056.950195,4840,4906.700195
12-01-09,4862,4881.5,4612.75,4698
13-01-09,4700.25,4764.149902,4605.649902,4661.700195
14-01-09,4684.299805,4819.5,4682.100098,4751.100098
15-01-09,4598.399902,4598.399902,4442.700195,4484.649902
16-01-09,4528.899902,4596.850098,4520.899902,4581.25
19-01-09,4585.700195,4622,4519.850098,4542.25
20-01-09,4495,4495,4363.950195,4402.350098
21-01-09,4347.600098,4365.049805,4230.75,4252.299805
22-01-09,4326.25,4339.549805,4216.950195,4289.799805
23-01-09,4270.700195,4338.549805,4049.899902,4082.149902
27-01-09,4167.649902,4212.350098,4111.299805,4199.549805
28-01-09,4220.5,4355.700195,4206.350098,4340.100098
29-01-09,4345.450195,4487.850098,4336.950195,4362.049805
30-01-09,4289.649902,4472.799805,4285.200195,4456.549805
02-02-09,4403.899902,4405.350098,4223.75,4238.149902
03-02-09,4266.049805,4332.75,4191.100098,4253.799805
04-02-09,4296.299805,4352.049805,4238.600098,4251.200195
05-02-09,4278.5,4284.649902,4202.399902,4235.350098
06-02-09,4275.649902,4350.200195,4275.649902,4334.149902
09-02-09,4365.549805,4469.649902,4365.549805,4459.5
10-02-09,4475.149902,4596.600098,4455.5,4515.799805
11-02-09,4425.299805,4522.799805,4403.299805,4504.299805
12-02-09,4476.049805,4530,4456.850098,4468.350098
13-02-09,4511.350098,4602.149902,4511.350098,4565.850098
16-02-09,4538.600098,4551.75,4333.899902,4351.450195
17-02-09,4303.399902,4303.399902,4145.049805,4164.299805
18-02-09,4101.350098,4180.549805,4039.399902,4077.300049
19-02-09,4075.850098,4157.5,4036.800049,4059.149902
20-02-09,4013.850098,4013.850098,3912.350098,3934.399902
24-02-09,3923.850098,3923.850098,3794.899902,3878.600098
25-02-09,3929.850098,3976.050049,3899.550049,3911.699951
26-02-09,3896.050049,3907.949951,3781.899902,3834.899902
27-02-09,3823.25,3905.449951,3758.399902,3892.399902
02-03-09,3831.25,3831.25,3702,3718.350098
03-03-09,3682.100098,3750.5,3621.899902,3636.850098
04-03-09,3671.199951,3689.449951,3576.550049,3586.899902
05-03-09,3635.550049,3667.350098,3413.5,3446.350098
06-03-09,3385.399902,3541,3338.800049,3455.350098
09-03-09,3424.350098,3446.75,3314.550049,3339.699951
12-03-09,3422.850098,3467.75,3380.699951,3442.550049
13-03-09,3498.100098,3646.649902,3498.100098,3632.75
16-03-09,3651.300049,3747.75,3645.149902,3736.649902
17-03-09,3752.199951,3783.25,3615.600098,3644.649902
18-03-09,3704,3777.399902,3704,3727.649902
19-03-09,3759.25,3802.100098,3668.149902,3763.5
20-03-09,3753.100098,3753.100098,3665.100098,3691.699951
23-03-09,3763.75,3963.649902,3743,3944.75
24-03-09,4016.25,4184.649902,3982.800049,4008.050049
25-03-09,4013.699951,4145.299805,3993.100098,4126.450195
26-03-09,4179.25,4311.700195,4167.200195,4285.149902
27-03-09,4282.350098,4423.649902,4262.950195,4406.799805
30-03-09,4368.049805,4368.049805,4009.350098,4035.699951
31-03-09,4071.600098,4213.149902,3871.449951,4133.200195
01-04-09,4153.549805,4225.850098,4023.449951,4211.450195
02-04-09,4322.200195,4489.850098,4322.200195,4426.049805
06-04-09,4501.25,4610.649902,4412.200195,4487.100098
08-04-09,4325.100098,4504.399902,4259.649902,4479.350098
09-04-09,4566.700195,4639.5,4445.25,4584.799805
13-04-09,4661.950195,4869.299805,4661.950195,4818
15-04-09,4717.350098,5104.149902,4691.799805,5049.450195
16-04-09,5079.200195,5169.200195,4892.049805,4915.75
17-04-09,4939.649902,5193.299805,4939.649902,5056.899902
20-04-09,5107,5201.899902,4950.549805,5009.200195
21-04-09,4959.149902,4960.649902,4824.299805,4853.899902
22-04-09,4865,4964.75,4777.100098,4813.299805
23-04-09,4825.200195,5013.899902,4725.700195,4968.399902
24-04-09,4968.350098,5151.200195,4963.200195,5125.350098
27-04-09,5042,5288.700195,5025.75,5182.75
28-04-09,5169.5,5231.899902,4909.399902,4931.299805
29-04-09,4958,5158.049805,4958,5130.950195
30-04-09,null,null,null,null
04-05-09,5291.25,5514.200195,5291.25,5504.049805
05-05-09,5540.600098,5626.299805,5488.899902,5596.200195
06-05-09,5607,5649.399902,5403.399902,5446.450195
07-05-09,5551.799805,5591.149902,5481.350098,5577.299805
08-05-09,5570,5570,5352,5409.75
11-05-09,5463.600098,5531.25,5313.149902,5343.600098
12-05-09,5336,5611.950195,5315.600098,5585.549805
13-05-09,5597.850098,5628.25,5475.200195,5523.75
14-05-09,5415.549805,5515.950195,5330.5,5495.100098
15-05-09,5519.350098,5719.450195,5519.350098,5695.049805
18-05-09,6304.25,6822.899902,6304.25,6766.549805
19-05-09,7129.649902,7567.899902,6603.049805,7268.200195
20-05-09,7168.75,7314,7093.149902,7128.600098
21-05-09,7124.399902,7215.700195,6904.600098,6905.049805
22-05-09,6856.799805,7065.700195,6819.850098,7036.299805
25-05-09,7033.700195,7100.549805,6964.549805,7049.75
26-05-09,7072.700195,7142.049805,6813.100098,6851.100098
27-05-09,7013.799805,7234.049805,7013.799805,7215.200195
28-05-09,7202.350098,7376.049805,7143.399902,7338.600098
29-05-09,7373.899902,7496.75,7362.899902,7414.350098
01-06-09,7559.299805,7559.299805,7287.149902,7376
02-06-09,7399.899902,7452.649902,7134.5,7374.549805
03-06-09,7361.350098,7425.649902,7187.450195,7262.299805
04-06-09,7176.799805,7362.549805,7111.950195,7347.350098
05-06-09,7418.799805,7448.700195,7308.850098,7348.399902
08-06-09,7322.100098,7362.149902,6938.549805,6975.049805
09-06-09,6909.5,7207.049805,6909.5,7185.75
10-06-09,7230.200195,7402,7230.200195,7338.950195
11-06-09,7368.850098,7368.850098,7176.399902,7251.649902
12-06-09,7334.549805,7338.049805,7063.850098,7083.100098
15-06-09,7013.549805,7192.850098,6986.049805,7081.200195
16-06-09,7037.350098,7295.049805,6970.600098,7274.149902
17-06-09,7275.100098,7339.25,7032.600098,7081.75
18-06-09,7082.75,7251.950195,6967,7081.149902
19-06-09,7147.950195,7262,7017,7223.549805
22-06-09,7261.5,7402.850098,7196.950195,7229.549805
23-06-09,7108,7129.450195,6989.100098,7091.299805
24-06-09,7147.100098,7147.100098,7015.399902,7107.899902
25-06-09,7158.950195,7239.950195,7100.25,7123
26-06-09,7182.200195,7417.5,7160,7398.450195
29-06-09,7446.450195,7626.950195,7381.799805,7508.600098
30-06-09,7538.649902,7577.600098,7303.350098,7338.850098
01-07-09,7325.100098,7484.25,7270.299805,7452.600098
02-07-09,7466.600098,7468.700195,7285.850098,7397.950195
03-07-09,7344.549805,7586.700195,7318.450195,7566.049805
06-07-09,7566.049805,7711.399902,6859.899902,6946.450195
07-07-09,7007.200195,7087.450195,6873.75,6952.600098
08-07-09,6870.25,6870.25,6619.299805,6661.75
09-07-09,6654.700195,6747.799805,6542.399902,6672.75
10-07-09,6673.950195,6761.299805,6469,6520.600098
13-07-09,6456.899902,6565.399902,6393.5,6531.299805
14-07-09,6649.5,6787.149902,6649.5,6756.399902
15-07-09,6827.75,6979.299805,6736.549805,6938.700195
16-07-09,7028.5,7066.100098,6859.299805,6912.399902
17-07-09,6897.200195,7253.299805,6897.200195,7231.049805
20-07-09,7273.950195,7546.350098,7239.399902,7530.200195
21-07-09,7547.5,7547.5,7385.549805,7430.399902
22-07-09,7464.899902,7614.75,7289.850098,7329.549805
23-07-09,7421.350098,7513.75,7369.299805,7473.5
24-07-09,7536.850098,7552.600098,7351.299805,7385.549805
27-07-09,7441.600098,7485.75,7343.399902,7398.649902
28-07-09,7419.299805,7430.200195,7261.299805,7312.549805
29-07-09,7225.049805,7288.299805,7092.049805,7224.200195
30-07-09,7208,7428.549805,7178.25,7389.700195
31-07-09,7472.049805,7611.700195,7472.049805,7544.5
03-08-09,7564.049805,7674.799805,7514.700195,7650.100098
04-08-09,7656.649902,7720.350098,7571.899902,7617.799805
05-08-09,7642,7656.200195,7516,7607.5
06-08-09,7596.399902,7690.950195,7445.350098,7471.799805
07-08-09,7394.700195,7461.450195,7226.700195,7249.5
10-08-09,7363.600098,7387.649902,7126.850098,7160
11-08-09,7161.25,7290.350098,7129,7218.25
12-08-09,7144.049805,7198.799805,6988.549805,7172.049805
13-08-09,7293.399902,7489.25,7293.399902,7472.399902
14-08-09,7502.950195,7502.950195,7373.350098,7418.950195
17-08-09,7311.899902,7311.899902,7085.25,7104.850098
18-08-09,7111.200195,7291.899902,7098.649902,7207.25
19-08-09,7214.799805,7241.399902,6998.799805,7106.700195
20-08-09,7168.549805,7308.649902,7168.549805,7261.200195
21-08-09,7249.799805,7404.700195,7145.850098,7377.100098
24-08-09,7472.600098,7536.100098,7472.600098,7507.399902
25-08-09,7506.950195,7506.950195,7366,7424.5
26-08-09,7466.25,7489.450195,7385.5,7418.350098
27-08-09,7395.5,7438.049805,7366.850098,7385.649902
28-08-09,7407.549805,7520.350098,7377.899902,7482.399902
31-08-09,7382,7470.600098,7377.299805,7431.649902
01-09-09,7459.600098,7577.399902,7343,7377.200195
02-09-09,7326.899902,7395.649902,7292.700195,7339.549805
03-09-09,7358,7423.399902,7324.700195,7351
04-09-09,7382.350098,7468.450195,7346.299805,7444.149902
07-09-09,7503.149902,7662.75,7495.399902,7650.649902
08-09-09,7692.200195,7775.100098,7655.399902,7717.899902
09-09-09,7694.649902,7790.549805,7688.75,7776.200195
10-09-09,7862.049805,7944.649902,7794.399902,7828.299805
11-09-09,7928,7931.899902,7803.149902,7914.950195
14-09-09,7879.450195,8005.049805,7877.950195,7985.600098
15-09-09,8000.399902,8225.299805,8000.399902,8210.700195
16-09-09,8290.450195,8374.849609,8273.75,8362.799805
17-09-09,8446.099609,8495.950195,8398.700195,8433.349609
18-09-09,8434.700195,8434.700195,8292.150391,8379.25
22-09-09,8377.799805,8465.349609,8369.150391,8452
23-09-09,8478.25,8534.650391,8406.150391,8423.700195
24-09-09,8355.700195,8584.200195,8341.099609,8545
25-09-09,8485.150391,8548.849609,8436.950195,8456.25
29-09-09,8490.400391,8567.049805,8465.900391,8487.700195
30-09-09,8513.049805,8832.25,8487.599609,8812.349609
01-10-09,8835.299805,8911.75,8787,8861.049805
05-10-09,8765.900391,8789.200195,8631.950195,8661.700195
06-10-09,8709.650391,8820,8555,8808.400391
07-10-09,8827.299805,8971.5,8724.75,8750
08-10-09,8784.650391,8870.900391,8738.299805,8834.599609
09-10-09,8827.849609,8861.200195,8658.150391,8696.799805
12-10-09,8720.700195,8981.299805,8698.549805,8963.799805
13-10-09,null,null,null,null
14-10-09,8984.099609,9166.75,8984.099609,9150
15-10-09,9157.099609,9313.900391,9155.25,9296.75
16-10-09,9312.799805,9555.900391,9259.900391,9526.700195
20-10-09,9548.049805,9630.349609,9429.799805,9476.400391
21-10-09,9395,9453.75,9259.700195,9273.049805
22-10-09,9244.5,9250,9057.099609,9090.099609
23-10-09,9189.099609,9261.599609,9131.049805,9188.400391
26-10-09,9193.200195,9225.200195,9014.099609,9033.849609
27-10-09,8948.299805,9100.349609,8661.599609,8698.799805
28-10-09,8652.099609,8680.900391,8410.950195,8609.099609
29-10-09,8541.650391,8552.75,8370.150391,8417.849609
30-10-09,8476.950195,8728.049805,8411.150391,8438.599609
03-11-09,8372.099609,8506.799805,8207.75,8255.450195
04-11-09,8330.5,8521.099609,8267.950195,8506.75
05-11-09,8521.549805,8564.25,8319.5,8537.200195
06-11-09,8612.299805,8780,8612.299805,8723.75
09-11-09,8750.700195,9150.75,8750.700195,9137.5
10-11-09,9182,9267.450195,9124,9179.5
11-11-09,9147.650391,9355.400391,9095.650391,9337.599609
12-11-09,9323.75,9332.650391,9024.900391,9084.799805
13-11-09,9055.849609,9215.75,9055.849609,9155.650391
16-11-09,9201.849609,9339.099609,9201.849609,9266.400391
17-11-09,9259.200195,9315.200195,9118,9299.599609
18-11-09,9236.400391,9308.450195,9206.049805,9223.849609
19-11-09,9210.200195,9210.200195,8992.5,9041.650391
20-11-09,8993.299805,9241.299805,8890.099609,9219.049805
23-11-09,9256.75,9325,9223.150391,9274.099609
24-11-09,9266.099609,9295.900391,9163.700195,9247.650391
25-11-09,9215.5,9340.75,9214.25,9303.150391
26-11-09,9291.549805,9291.549805,9045.349609,9067.650391
27-11-09,8994.200195,8994.200195,8591.75,8945.049805
30-11-09,9121.700195,9137.75,8989,9046.950195
01-12-09,9056.049805,9260.700195,9056.049805,9250.950195
02-12-09,9293.900391,9407.049805,9293.900391,9327.25
03-12-09,9370.650391,9435.900391,9294.75,9345.25
04-12-09,9263.200195,9338.700195,9195.549805,9245.049805
07-12-09,9257.599609,9309.75,9150.25,9175.599609
08-12-09,9126,9301.099609,9124.5,9290.099609
09-12-09,9224.299805,9266.049805,9119.5,9146.349609
10-12-09,9140.349609,9224.700195,9078.900391,9205.650391
11-12-09,9265.349609,9293.049805,9054.75,9097.200195
14-12-09,9072.849609,9131.549805,8977.5,8996.75
15-12-09,8994.849609,9027.400391,8715.299805,8734.450195
16-12-09,8701.700195,8748,8640.900391,8667.400391
17-12-09,8659.349609,8757.5,8586.950195,8697.200195
18-12-09,8644.25,8708,8577.700195,8599.950195
21-12-09,8601,8662.900391,8560.150391,8609.549805
22-12-09,8647.049805,8737.150391,8647.049805,8712.5
23-12-09,8721.5,8927.25,8721.5,8919.049805
24-12-09,8957.400391,9012.450195,8895.599609,8968.099609
29-12-09,8990.349609,9042.549805,8965.700195,8991.900391
30-12-09,8989,9021.200195,8937.299805,8994.599609
31-12-09,9014.75,9093.650391,9002.450195,9029.5
04-01-10,9031.900391,9129.450195,9031.900391,9112.349609
05-01-10,9191.25,9214,9157.349609,9192.150391
06-01-10,9243.900391,9265.549805,9183.650391,9223
07-01-10,9240.25,9261.849609,9153.25,9192.950195
08-01-10,9185.049805,9214.349609,9141.450195,9160.700195
11-01-10,9209.150391,9248,9161.049805,9173.549805
12-01-10,9173.849609,9173.849609,8973.049805,8985.099609
13-01-10,8912.599609,8937.849609,8836.700195,8926.099609
14-01-10,8952,9040,8883.099609,8910.799805
15-01-10,8961.650391,8982.549805,8874.799805,8911.099609
18-01-10,8887.150391,9120.349609,8863.200195,9093.25
19-01-10,9125.900391,9202.5,9093.950195,9135.900391
20-01-10,9177.75,9196.400391,9104.099609,9126.349609
21-01-10,9093,9098.099609,8889.049805,8919.299805
22-01-10,8891.799805,8891.799805,8659.900391,8772.650391
25-01-10,8724.799805,8751.200195,8669.549805,8696.599609
27-01-10,8564.599609,8602.650391,8294.599609,8329.799805
28-01-10,8396.5,8496.099609,8354.25,8423.849609
29-01-10,8346.549805,8687,8306.099609,8651.549805
01-02-10,8597.450195,8712.25,8495.25,8649.25
02-02-10,8666.700195,8718.650391,8453.900391,8468.150391
03-02-10,8489.799805,8662.950195,8489.799805,8631.849609
04-02-10,8591.799805,8623.25,8455.5,8471.099609
05-02-10,8319.150391,8319.150391,8150.450195,8223.25
06-02-10,null,null,null,null
08-02-10,8279.75,8412.299805,8160.950195,8342.200195
09-02-10,8322,8420.400391,8271.549805,8392.450195
10-02-10,8410.549805,8444.200195,8259.400391,8290
11-02-10,8327.700195,8451.950195,8327.700195,8381.400391
15-02-10,8441.599609,8441.599609,8282.049805,8312.700195
16-02-10,8324.299805,8432.150391,8289.150391,8397.799805
17-02-10,8446.549805,8569.25,8446.549805,8551.5
18-02-10,8574.75,8602,8523.349609,8573.900391
19-02-10,8490.25,8530.25,8407.950195,8487.099609
22-02-10,8565.299805,8598.25,8473.150391,8493.349609
23-02-10,8491.400391,8577.900391,8453.400391,8512.950195
24-02-10,8463.450195,8527.349609,8458.450195,8504.549805
25-02-10,8520.599609,8554.950195,8469.650391,8537.799805
26-02-10,8535.450195,8851.349609,8527.049805,8722.75
02-03-10,8826.900391,8945.599609,8826.900391,8922.099609
03-03-10,8922.150391,9046.900391,8922.150391,9039.450195
04-03-10,9055.950195,9068.950195,8965.25,9013.799805
05-03-10,9012.849609,9095.299805,8967.799805,9038.450195
08-03-10,9102.150391,9178.549805,9093.450195,9145.950195
09-03-10,9118.700195,9177,9073.5,9138.200195
10-03-10,9136.25,9156,9074,9119.25
11-03-10,9114.650391,9219.200195,9087.349609,9186.849609
12-03-10,9201.150391,9230,9145.599609,9172.900391
15-03-10,9118.200195,9146.200195,9056.150391,9085.5
16-03-10,9071,9121.950195,8986.75,9102.950195
17-03-10,9162.450195,9221.049805,9142,9188.400391
18-03-10,9214.099609,9287.599609,9172.049805,9252.299805
19-03-10,9293.700195,9294.099609,9231.900391,9270.799805
22-03-10,9171.200195,9240.849609,9066.700195,9186.950195
23-03-10,9192.450195,9257.900391,9166.400391,9222.900391
25-03-10,9191.400391,9342,9165.5,9318.25
26-03-10,9331.650391,9473.200195,9321.5,9456.200195
29-03-10,9452.099609,9578.5,9452.099609,9517.599609
30-03-10,9558.950195,9587.650391,9461.25,9470.299805
31-03-10,9509.849609,9537.450195,9440.349609,9459.599609
01-04-10,9464.150391,9523.400391,9445.549805,9507.75
05-04-10,9593.549805,9708.900391,9582,9698.599609
06-04-10,9732.599609,9772.400391,9674.099609,9728.200195
07-04-10,9778.5,9793.200195,9639.849609,9681.049805
08-04-10,9676.700195,9676.700195,9492.299805,9520
09-04-10,9538,9686.25,9538,9656.5
12-04-10,9661.200195,9667.400391,9547.599609,9575.450195
13-04-10,9565.049805,9565.349609,9453.549805,9483
15-04-10,9501.599609,9575.25,9330.799805,9344.599609
16-04-10,9345.5,9410.150391,9266.150391,9353.75
19-04-10,9273.849609,9357.049805,9206,9302.900391
20-04-10,9314.549805,9501.849609,9314.549805,9446.099609
21-04-10,9477.099609,9574.549805,9477.099609,9555.299805
22-04-10,9534.049805,9739.099609,9500.150391,9623.25
23-04-10,9653.150391,9824.950195,9653.150391,9813.299805
26-04-10,9890.799805,9920.450195,9824.75,9839.150391
27-04-10,9827,9827,9744.700195,9756.450195
28-04-10,9630.349609,9723.349609,9603.5,9634.900391
29-04-10,9652.599609,9822.049805,9652.599609,9803.799805
30-04-10,9809.400391,9923.150391,9809.400391,9870.349609
03-05-10,9809.400391,9863.450195,9741.5,9775.5
04-05-10,9816.599609,9837.700195,9607.450195,9623.700195
05-05-10,9461.349609,9609.450195,9454.75,9581.849609
06-05-10,9588.849609,9627.450195,9449.75,9582
07-05-10,9426.650391,9444.049805,9239.799805,9276.099609
10-05-10,9419.5,9684.400391,9402.049805,9656.25
11-05-10,9683.200195,9733.799805,9593.549805,9626.099609
12-05-10,9640.799805,9740.849609,9587.099609,9722.200195
13-05-10,9788.349609,9849.049805,9748.849609,9773.349609
14-05-10,9738.150391,9762.150391,9548.200195,9589.049805
17-05-10,9485.349609,9551.049805,9303.75,9526.5
18-05-10,9522.150391,9572.049805,9430.700195,9492.25
19-05-10,9408.700195,9408.700195,9075,9108.349609
20-05-10,9208.299805,9251.950195,9108.200195,9174.599609
21-05-10,9151.299805,9174.900391,8969.200195,9135.700195
24-05-10,9524.5,9524.5,9044.549805,9087.25
25-05-10,9023.599609,9023.599609,8806.650391,8851.75
26-05-10,8911.400391,9037.650391,8911.400391,9027.599609
27-05-10,9007.299805,9292.150391,8954.349609,9258.450195
28-05-10,9285.950195,9383.950195,9215.599609,9312.599609
31-05-10,9305.549805,9385.299805,9257.650391,9363.700195
01-06-10,9331.849609,9334.299805,9093.150391,9119.049805
02-06-10,9164.049805,9220.200195,9083.650391,9192.450195
03-06-10,9290.349609,9404.099609,9288.5,9387.700195
04-06-10,9402.799805,9490.950195,9363.299805,9455.950195
07-06-10,9221.799805,9328.150391,9192.700195,9292.599609
08-06-10,9291.25,9387.099609,9143.5,9185.299805
09-06-10,9195.900391,9341.299805,9182.450195,9238.200195
10-06-10,9233.549805,9367.450195,9215.349609,9346.450195
11-06-10,9428.849609,9463.049805,9386.700195,9451.75
14-06-10,9496.349609,9549.900391,9468.75,9534.099609
15-06-10,9524.900391,9566.299805,9422.950195,9554.400391
16-06-10,9629.650391,9629.650391,9527.400391,9588.900391
17-06-10,9582.950195,9636.799805,9446.299805,9613.400391
18-06-10,9600.700195,9611.549805,9544.299805,9576.25
21-06-10,9626.400391,9793.150391,9626.400391,9758.049805
22-06-10,9739.049805,9762.599609,9665.299805,9675.5
23-06-10,9622.75,9744.150391,9622.099609,9718.950195
24-06-10,9706.900391,9731.5,9617.700195,9673.599609
25-06-10,9627.599609,9627.599609,9429.700195,9451.099609
28-06-10,9456.099609,9551.900391,9436.75,9542.200195
29-06-10,9513.049805,9513.049805,9348.400391,9381.400391
30-06-10,9344,9486.75,9301.400391,9464.599609
01-07-10,9403.950195,9412.799805,9303.049805,9349.400391
02-07-10,9363.599609,9410.299805,9330.299805,9357.150391
05-07-10,9335.450195,9415.849609,9312.099609,9385.349609
06-07-10,9388.700195,9564.799805,9383.25,9550.900391
07-07-10,9534.950195,9534.950195,9430.5,9449.25
08-07-10,9516.700195,9615.150391,9516.700195,9566.599609
09-07-10,9616.599609,9726.5,9616.599609,9713.700195
12-07-10,9745.900391,9864.400391,9745.900391,9850.599609
13-07-10,9737.650391,9940.75,9737.650391,9931.599609
14-07-10,10009,10061.9502,9928.400391,9956.650391
15-07-10,9967.25,9995.75,9885.549805,9932.099609
16-07-10,9951.299805,10026.25,9941.700195,10013.4502
19-07-10,10001.90039,10078.40039,9956.650391,10032.5
20-07-10,10081.75,10106.84961,9949.049805,9976
21-07-10,10003.5,10037.5,9940.950195,9992.150391
22-07-10,9954.900391,10069.2002,9914.849609,10060.25
23-07-10,10088.25,10120.59961,10034.4502,10093.90039
26-07-10,10108.90039,10152.5,9998.950195,10024
27-07-10,10035.65039,10128.59961,9951.549805,10090.65039
28-07-10,10093.90039,10117,10024.40039,10068.15039
29-07-10,10038.59961,10207.2002,10032.04981,10179.7002
30-07-10,10152.5,10243.90039,10116.7002,10161
02-08-10,10258.34961,10436.40039,10255.40039,10411.5
03-08-10,10452.15039,10542.90039,10448.15039,10502.65039
04-08-10,10511.04981,10525.84961,10412.65039,10489.29981
05-08-10,10444.59961,10539.65039,10441.5,10454.90039
06-08-10,10442.25,10476.7002,10364.9502,10383.65039
09-08-10,10407.54981,10534,10393.5,10524.09961
10-08-10,10507.4502,10578.84961,10473.54981,10519.9502
11-08-10,10506.04981,10545.5,10391.90039,10428.65039
12-08-10,10308.15039,10614.2002,10308.15039,10583.65039
13-08-10,10603.90039,10782.2002,10603.90039,10737.34961
16-08-10,10732.04981,10778.25,10645.4502,10680.54981
17-08-10,10709.15039,10810.29981,10705.65039,10770.25
18-08-10,10790.84961,10931.65039,10756.54981,10894.04981
19-08-10,10920.40039,11126.9502,10895.84961,11110.5
20-08-10,11058.54981,11105,11005.5,11033.75
23-08-10,11024.5,11115.54981,10971.7002,11095.5
24-08-10,11082.9502,11125.79981,10979.5,11043
25-08-10,10993,11029.25,10917.09961,10937.84961
26-08-10,10941.79981,11042.15039,10941.79981,10981.7002
27-08-10,11003.25,11003.25,10681.59961,10727.4502
30-08-10,10834.40039,10873.29981,10671.4502,10747.25
31-08-10,10699.04981,10771,10653.29981,10746.34961
01-09-10,10761.65039,10895.54981,10761.65039,10879.75
02-09-10,10931.40039,11001.65039,10931.40039,10980.59961
03-09-10,10992.15039,11017.15039,10938.90039,10991.2002
06-09-10,11033.59961,11261.15039,11033.59961,11218.79981
07-09-10,11236.65039,11247.15039,11156.84961,11192.9502
08-09-10,11110.34961,11256.2002,11099.29981,11190.04981
09-09-10,11223.65039,11468.75,11223.65039,11446.7002
13-09-10,11489.5,11905.2002,11489.5,11872.84961
14-09-10,11902.79981,12042.59961,11893.34961,11928.34961
15-09-10,11917.4502,12022.34961,11917.4502,11987.59961
16-09-10,11960.65039,12236.84961,11960.59961,12032.04981
17-09-10,12071.7002,12175.79981,12037.34961,12104.09961
20-09-10,12109.04981,12291,12067.40039,12251.2002
21-09-10,12288.09961,12335.09961,12173.2002,12244.9502
22-09-10,12248.09961,12340,12177.79981,12305.7002
23-09-10,12312.54981,12327.79981,12111.40039,12146.29981
24-09-10,12083.29981,12287.9502,12068.40039,12263.54981
27-09-10,12323.4502,12363.34961,12227.75,12253.2002
28-09-10,12242.75,12295.84961,12163.34961,12272.40039
29-09-10,12324.5,12342.54981,12220.90039,12237.54981
30-09-10,12210.75,12410.59961,12178.90039,12366.34961
01-10-10,12390.90039,12579.9502,12376.25,12556.75
04-10-10,12605.4502,12738.5,12605.4502,12651.29981
05-10-10,12638.84961,12679.25,12572.25,12596.5
06-10-10,12647.25,12728.9502,12588.9502,12629.2002
07-10-10,12638.40039,12650.25,12512.84961,12536.59961
08-10-10,12560.90039,12586.7002,12414.79981,12473.40039
11-10-10,12514.90039,12592,12457.54981,12513
12-10-10,12517.2002,12521.79981,12371.40039,12461.79981
13-10-10,12494.7002,12763.7002,12459.2002,12745
14-10-10,12785.9502,12827.34961,12532.40039,12598.84961
15-10-10,12615.5,12629.4502,12324.40039,12346.4502
18-10-10,12451.54981,12451.54981,12149.54981,12331.29981
19-10-10,12415,12535.84961,12212.34961,12245.65039
20-10-10,12214.75,12302.7002,12139.90039,12176.5
21-10-10,12219,12458.15039,12190.5,12435.79981
22-10-10,12480.2002,12486.54981,12298.15039,12384.79981
25-10-10,12423.34961,12580.5,12397.40039,12424.7002
26-10-10,12427.54981,12435.7002,12314.65039,12332.65039
27-10-10,12324.84961,12331.09961,12097.84961,12182.65039
28-10-10,12226.7002,12291.15039,12052.04981,12105.29981
29-10-10,12145.7002,12396.7002,11955.54981,12330.75
01-11-10,12485.5,12779.65039,12485.5,12734.90039
02-11-10,12749.9502,12844.5,12685.25,12770.90039
03-11-10,12843.9502,12958.09961,12843.9502,12891.79981
04-11-10,12987.29981,13204.54981,12952.15039,13182.90039
08-11-10,13288.04981,13301.4502,13078.90039,13105.09961
09-11-10,13023.84961,13171.09961,12950.7002,13121.34961
10-11-10,13092.90039,13098.75,12980.84961,13007.09961
11-11-10,13014.2002,13068.54981,12782,12823.59961
12-11-10,12788.54981,12826.65039,12428.79981,12457.29981
15-11-10,12467.5,12789.4502,12445.54981,12762.15039
16-11-10,12826.90039,12826.90039,12436.5,12524.4502
18-11-10,12630.90039,12630.90039,12050.34961,12315.15039
19-11-10,12325.75,12325.75,12013.65039,12062.9502
22-11-10,12120.79981,12414.54981,12054.54981,12390.09961
23-11-10,12318.79981,12318.79981,11891.34961,12206.4502
24-11-10,12206,12292.84961,11746.75,11842.54981
25-11-10,11897.90039,11962.09961,11608.29981,11652.40039
26-11-10,11703.25,11874.54981,11362.90039,11668.84961
29-11-10,11731.34961,11855.7002,11707.84961,11828.34961
30-11-10,11811.09961,12031.25,11725.5,11952.59961
01-12-10,11987.7002,12345.34961,11963.84961,12310.75
02-12-10,12411,12535.84961,12389.65039,12472.59961
03-12-10,12453.25,12464.09961,12232.7002,12349.2002
06-12-10,12427.9502,12429.4502,12011.5,12051.2002
07-12-10,12040.40039,12040.40039,11629.5,11695.29981
08-12-10,11646,11646,11403.84961,11460.2002
09-12-10,11470.65039,11534,11043.9502,11116.04981
10-12-10,11087.75,11482.7002,10977.90039,11447
13-12-10,11527.34961,11565.34961,11270.09961,11518.09961
